vendor_no,supplier_name,part_no,part_desc,blanket_po,po_date,po_qty,unit_price,received_qty,desp_qty,vendor_remark,hal_remark,id,division_name,blanket_line
IH0826,HARYANA GLOBAL LIMITED,96.01.32.022-1,2ND STAGE LPC GUIDE VANE,18SBI-1264,17-04-2019,567,8600,540,566,,,16266,"Sukhoi Engine Divn, Koraput",
IH0826,HARYANA GLOBAL LIMITED,104.01.22.050-1,CASING OF IIND & IIIRD STAGE,21SBI-1122,25-03-2022,1,170600,1,1,,,16267,"Sukhoi Engine Divn, Koraput",
IH0826,HARYANA GLOBAL LIMITED,104.03.02.013-1,EXTERNAL SECTION,19SBI-1087,01-10-2019,14,180000,14,14,,,16268,"Sukhoi Engine Divn, Koraput",
IH0826,HARYANA GLOBAL LIMITED,104.03.02.013-1,EXTERNAL SECTION,20SBI-1089,21-01-2021,4,189100,3,3,,,16269,"Sukhoi Engine Divn, Koraput",
IH0826,HARYANA GLOBAL LIMITED,104.03.05.014-1,SCREEN,22UBI-1036,06-01-2023,190,616,204,190,,,16270,"Sukhoi Engine Divn, Koraput",
IH0826,HARYANA GLOBAL LIMITED,104.03.02.014-1,INTERNAL SECTION,19SBI-1087,01-10-2019,10,136000,9,9,,,16271,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.13.03.158-1,STRIP,23UBI-1066,01-09-2023,23,268,22,23,,,16272,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.34.03.006-1,SHELL,23UBI-1078,07-09-2023,5,2969,0,5,,,16273,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,96.10.06.034-1,CAGE,24SBI-1016,02-05-2024,185,89,0,,,,16274,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.26.01.007-1,ANGULAR,23UBI-1066,01-09-2023,13,150,0,13,,,16275,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,96.26.01.055-1,PROFILE,24SBI-1016,02-05-2024,23,313,0,21,,,16276,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,96.17.00.012-1,PACKING,23UBI-1066,01-09-2023,395,117,0,218,,,16277,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,98.36.10.115-1,PLATE,24SBI-1016,02-05-2024,795,54,0,,,,16278,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.06.45.037-1,GASKET,23UBI-1066,01-09-2023,28,95,27,28,,,16279,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.06.45.053-1,CLAMP,23UBI-1066,01-09-2023,10,268,10,10,,,16280,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.07.25.019-1,GASKET,23UBI-1066,01-09-2023,210,100,20,210,,,16281,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.07.30.007-1,PLATE,23UBI-1066,01-09-2023,13,90,13,13,,,16282,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.26.01.009-1,PROFILE,23UBI-1066,01-09-2023,18,56,19,18,,,16283,"Sukhoi Engine Divn, Koraput",
IL0493,LOTUS ENGINEERING WORKS,104.26.01.001-1,SHELL,23UBI-1066,01-09-2023,10,893,10,10,,,16284,"Sukhoi Engine Divn, Koraput",
IM0532,METALCLOTH PRODUCTS P LTD.,095.6153-15-1,GASKET,20SBI-1038,30-10-2020,31,477,31,31,,,16285,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.21.010-1,ATOMIZER,20SBI-1017,11-09-2020,100,1876,0,10,,,16286,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.21.010-1,ATOMIZER,23SBI-1002,16-10-2023,180,2271,0,,,,16287,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.21.020-1,NOZZLE,23SBI-1002,16-10-2023,253,2371,0,,,,16288,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.22.110-1,JET,20SBI-1017,11-09-2020,220,1821,0,22,,,16289,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.22.110-1,JET,23SBI-1002,16-10-2023,547,2189,0,110,,,16290,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.23.110-1,ATOMISER,20SBI-1017,11-09-2020,220,1821,0,,,,16291,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.23.110-1,ATOMISER,23SBI-1002,16-10-2023,616,2189,0,110,,,16292,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.24.010-1,ATOMIZER,20SBI-1017,11-09-2020,200,1738,0,20,,,16293,"Sukhoi Engine Divn, Koraput",
IM0924,HAL (ENGINE DIVISION),104.12.24.010-1,ATOMIZER,23SBI-1002,16-10-2023,440,2104,0,,,,16294,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.001-1,SHAFT OF HPC,19SBI-1006,09-05-2019,27,151000,20,20,,,16295,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.001-1,SHAFT OF HPC,23SBI-1058,09-04-2024,45,184821,0,10,,,16296,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.107-1,CASING,21SBI-1013,07-06-2021,3,4050,3,3,,,16297,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.108-1,RING,20SBI-1081,05-01-2021,6,20430,6,6,,,16298,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.32.060-1,4TH STAGE LPC CASING,24SBI-1004,02-05-2024,33,69709,0,,,,16299,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.019-1,LABYRINTH,22UBI-1056,27-01-2023,6,5388,0,,,,16300,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.041-1,DISC OF 4 STG OF HG PRES COMP,23SBI-1058,09-04-2024,33,94709,0,,,,16301,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.107-1,CASING,20SBI-1081,05-01-2021,5,4050,5,5,,,16302,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.108-1,RING,21SBI-1013,07-06-2021,3,20430,3,3,,,16303,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.021-1,REAR SHAFT,22UBI-1056,27-01-2023,4,57085,3,3,,,16304,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.01.32.080-1,CASING OF 3RD STAGE OF LPC,24SBI-1004,02-05-2024,35,75141,0,,,,16305,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.17.00.026-1,FLANGE,19SBI-1006,09-05-2019,10,17000,10,10,,,16306,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.041-1,DISC OF 4 STG OF HG PRES COMP,22UBI-1056,27-01-2023,3,94153,0,,,,16307,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.051-1,DISC OF 5 STG OF HG PRES COMP,23SBI-1058,09-04-2024,32,103814,0,,,,16308,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.01.32.090-1,II STAGE CASING,24SBI-1004,02-05-2024,119,69980,0,,,,16309,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.26.01.038-1,ENDPART,20SBI-1081,05-01-2021,11,3240,11,11,,,16310,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.26.02.019-1,BOTTOM,21SBI-1013,07-06-2021,2,3132,2,2,,,16311,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.051-1,DISC OF 5 STG OF HG PRES COMP,22UBI-1056,27-01-2023,6,103205,0,,,,16312,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.061-1,DISC OF 6 STG OF HG PRES COMP,23SBI-1058,09-04-2024,36,97438,0,8,,,16313,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.021-1,REAR SHAFT,21SBI-1013,07-06-2021,2,54000,2,2,,,16314,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.25.061-1,DISC OF 6 STG OF HG PRES COMP,22UBI-1056,27-01-2023,3,96868,2,3,,,16315,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.037-1,ELASTIC RING,23SBI-1058,09-04-2024,38,32591,0,,,,16316,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.03.055-1,REAR  SECTOR,21SBI-1013,07-06-2021,108,3000,108,108,,,16317,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.107-1,CASING,23SBI-1058,09-04-2024,32,4346,0,,,,16318,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.31.108-1,RING,23SBI-1058,09-04-2024,17,24107,0,,,,16319,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.32.004-1,RING OF DRIVE OF VAR INLET GD VANE,23SBI-1058,09-04-2024,33,62500,0,3,,,16320,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.32.019-1,FRONT FLANGE,23SBI-1058,09-04-2024,34,21728,0,,,,16321,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.35.035-1,RING LOW PRES COMP,23SBI-1058,09-04-2024,30,16071,0,,,,16322,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.01.35.035-01-1,RING LOW PRES COMP,23SBI-1058,09-04-2024,36,15625,0,,,,16323,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.03.055-1,REAR  SECTOR,23SBI-1058,09-04-2024,540,3304,0,,,,16324,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.017-1,FRONT SHAFT,23SBI-1058,09-04-2024,37,54319,0,13,,,16325,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.018-1,LABYRINTH,23SBI-1058,09-04-2024,49,6338,0,,,,16326,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.019-1,LABYRINTH,23SBI-1058,09-04-2024,40,5804,0,,,,16327,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.10.042-1,COVER,23UBI-1072,02-09-2023,84,82,78,84,,,16328,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.21.005-1,BRACKET,20SBI-1020,29-09-2020,86,35,0,,,,16329,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.052-1,BRACKET,21SBI-1108,23-03-2022,37,54,34,34,,,16330,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.153-1,FLANGE,19SBI-1024,26-07-2019,21,55,20,20,,,16331,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2178-1,LOCK WASHER,23UBI-1072,02-09-2023,4382,7,0,2420,,,16332,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2318-1,LOCKING WASHER,21SBI-1151,22-04-2022,213,6,210,210,,,16333,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2418-1,LOCKING WASHER,20SBI-1099,22-03-2021,622,4,601,601,,,16334,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2473-1,WASHER,22UBI-1031,12-01-2023,1116,9,337,477,,,16335,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,096.3432-1,COVER PLATE,19SBI-1024,26-07-2019,40,18,40,40,,,16336,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.01.32.096-1,SAFETY WASHER,22UBI-1022,10-10-2022,6130,4,3405,3405,,,16337,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.04.03.053-1,PLATE,23UBI-1080,07-09-2023,1224,16,346,360,,,16338,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.06.68.088-02-1,BUSH,19SBI-1018,26-07-2019,30,498,0,,,,16339,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.06.68.142-1,ADJUTING RING,19SBI-1159,03-01-2020,23,109,23,23,,,16340,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.07.21.038-1,LOCKING RING,21SBI-1009,12-05-2021,43,8,20,20,,,16341,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.10.03.015-1,INSERT,21SBI-1143,22-03-2022,21,10,18,21,,,16342,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.10.03.015-1,INSERT,22UBI-1064,28-01-2023,68,10,44,68,,,16343,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.23.003-1,COVER PLATE,20SBI-1020,29-09-2020,56,35,56,56,,,16344,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2484-1,STOPPING WASHER,22UBI-1031,12-01-2023,1752,6,393,885,,,16345,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2492-1,WASHER,20SBI-1099,22-03-2021,95,52,95,95,,,16346,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.04.03.027-1,LOCK WASHER,22UBI-1022,10-10-2022,6832,5,5578,6799,,,16347,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.04.22.046-02-1,LOCKING PLATE,21SBI-1151,22-04-2022,819,4,789,813,,,16348,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.06.55.009-1,SAFETY WASHER,19SBI-1018,26-07-2019,963,58,197,197,,,16349,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.06.68.142-04-1,ADJUSTING RING,19SBI-1159,03-01-2020,44,109,0,,,,16350,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.10.04.001-1,STOPER,21SBI-1009,12-05-2021,55,6,55,55,,,16351,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.10.042-1,COVER,22UBI-1064,28-01-2023,104,9,50,104,,,16352,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.23.003-1,COVER PLATE,19SBI-1024,26-07-2019,148,35,137,137,,,16353,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.23.005-1,INSERT,21SBI-1143,22-03-2022,6,35,4,6,,,16354,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.152-1,FLANGE,23UBI-1080,07-09-2023,44,48,44,44,,,16355,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,98.16.11.044-1,WASHER,20SBI-1020,29-09-2020,35,14,35,35,,,16356,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2124-03-1,WASHER,19SBI-1159,03-01-2020,1102,20,1101,1102,,,16357,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,096.3311-1,COVER PLATE,20SBI-1099,22-03-2021,783,18,783,783,,,16358,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.01.22.081-1,PLATE,19SBI-1024,26-07-2019,53,67,51,51,,,16359,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.04.03.027-01-1,LOCK WASHER,22UBI-1022,10-10-2022,2948,4,2888,2948,,,16360,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.06.64.012-1,COVER PLATE,21SBI-1009,12-05-2021,33,19,28,28,,,16361,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.10.01.001-1,SPRING RING,19SBI-1018,26-07-2019,411,138,410,410,,,16362,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.12.10.042-1,COVER,21SBI-1151,22-04-2022,129,9,125,125,,,16363,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.052-1,BRACKET,22UBI-1064,28-01-2023,57,54,48,50,,,16364,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.124-1,BRACKET,21SBI-1143,22-03-2022,5,65,5,5,,,16365,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.303-1,FLANGE,23UBI-1080,07-09-2023,8,123,8,8,,,16366,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,98.36.03.153-1,WASHER,20SBI-1020,29-09-2020,854,21,848,848,,,16367,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2425-1,WASHER,21SBI-1151,22-04-2022,16,9,0,16,,,16368,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2439-01-1,WASHER,19SBI-1159,03-01-2020,285,13,285,285,,,16369,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.01.22.077-1,RIB,20SBI-1099,22-03-2021,16,47,16,16,,,16370,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.09.03.043-1,WASHER,21SBI-1009,12-05-2021,248,8,244,244,,,16371,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.09.06.046-1,COVER PLATE,19SBI-1024,26-07-2019,13,15,12,12,,,16372,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.03.124-1,BRACKET,22UBI-1064,28-01-2023,15,65,14,14,,,16373,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,98.36.03.154-1,WASHER,20SBI-1020,29-09-2020,758,20,729,729,,,16374,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,094.2484-1,STOPPING WASHER,21SBI-1151,22-04-2022,542,7,524,542,,,16375,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,096.3311-1,COVER PLATE,19SBI-1159,03-01-2020,2399,18,2399,2399,,,16376,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.01.24.059-1,PLATE,20SBI-1099,22-03-2021,17,97,14,14,,,16377,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.13.08.045-1,ADJUSTING WASHER,20SBI-1020,29-09-2020,14,2,12,14,,,16378,"Sukhoi Engine Divn, Koraput",
IN0655,NASIK TECHNOLOGICAL CONSULTING CENTRE,104.34.00.012-1,FLANGE,21SBI-1009,12-05-2021,7,15,7,7,,,16379,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.04.22.021-1,REAR SHAFT,23SBI-1058,09-04-2024,40,57421,0,,,,16380,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,104.17.00.303-1,FLANGE,23SBI-1058,09-04-2024,58,28571,0,20,,,16381,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.01.24.038-1,REAR FLANGE,23SBI-1058,09-04-2024,16,43750,0,10,,,16382,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.01.32.014-1,RING    CASING,23SBI-1058,09-04-2024,27,100489,0,12,,,16383,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.12.12.021-1,BASE,23SBI-1058,09-04-2024,24,10714,0,24,,,16384,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.17.00.026-1,FLANGE,23SBI-1058,09-04-2024,34,19917,0,,,,16385,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.26.01.038-1,ENDPART,23SBI-1058,09-04-2024,80,4018,0,,,,16386,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.26.02.019-1,BOTTOM,23SBI-1058,09-04-2024,23,3839,0,,,,16387,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,96.26.02.021-1,FLANGE,23SBI-1058,09-04-2024,31,3440,0,10,,,16388,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,98.36.02.101-1,FLANGE,23SBI-1058,09-04-2024,27,84194,0,3,,,16389,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,98.36.05.300-1,CASING,23SBI-1058,09-04-2024,32,208221,0,,,,16390,"Sukhoi Engine Divn, Koraput",
IM0983,MTAR TECHNOLOGIES LIMITED,98.36.07.002-1,RING,23SBI-1058,09-04-2024,21,27159,0,21,,,16391,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.042-1,BRACKET,20SBI-1028,29-09-2020,61,2250,56,56,,,16392,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.042-1,BRACKET,21SBI-1126,29-03-2022,54,2250,56,54,,,16393,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.042-1,BRACKET,23SBI-1022,21-03-2024,270,2363,0,162,,,16394,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.054-1,ADAPTER RING 4TH STG,21SBI-1036,06-08-2021,5,126000,4,4,,,16395,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.054-1,ADAPTER RING 4TH STG,21SBI-1126,29-03-2022,6,126000,5,6,,,16396,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.01.32.054-1,ADAPTER RING 4TH STG,23SBI-1022,21-03-2024,48,130315,0,14,,,16397,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.06.68.003-1,COVER,20SBI-1028,29-09-2020,9,57847,9,9,,,16398,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.06.68.003-1,COVER,21SBI-1036,06-08-2021,8,57847,7,7,,,16399,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.04.23.132-1,RING,21SBI-1126,29-03-2022,6,14000,6,6,,,16400,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.04.23.132-1,RING,23SBI-1022,21-03-2024,28,14700,0,,,,16401,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.06.68.003-1,COVER,21SBI-1126,29-03-2022,5,57847,5,5,,,16402,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.06.68.003-1,COVER,23SBI-1022,21-03-2024,32,60738,0,,,,16403,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.12.12.004-1,FRONT FLANGE,23SBI-1022,21-03-2024,22,10009,0,,,,16404,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.17.00.214-1,FLANGE,23SBI-1022,21-03-2024,35,2362,0,,,,16405,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.17.00.312-1,FLANGE,23SBI-1022,21-03-2024,135,3336,0,61,,,16406,"Sukhoi Engine Divn, Koraput",
IM1203,MICROTECH PRECISION ENGINEERING,104.34.05.006-1,RING,23SBI-1022,21-03-2024,34,36560,0,,,,16407,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.01.31.014-1,BRACKET,23SBI-1024,19-03-2024,198,5500,0,,,,16408,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.01.33.006-1,LEVER OF IGV,20SBI-1098,01-03-2021,12,10500,10,12,,,16409,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.17.00.264-1,SLEEVE,23UBI-1052,18-08-2023,60,750,5,60,,,16410,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,96.12.12.017-1,BRACKET,22UBI-1063,28-01-2023,134,7112,45,45,,,16411,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.01.33.006-1,LEVER OF IGV,22UBI-1063,28-01-2023,5,11161,0,,,,16412,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.01.33.006-1,LEVER OF IGV,23SBI-1024,19-03-2024,32,11518,0,,,,16413,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.06.30.071-07-1,ADJUSTABLE RING,22UBI-1063,28-01-2023,125,530,125,125,,,16414,"Sukhoi Engine Divn, Koraput",
IM1588,MAGMA MACHINING PVT. LTD.,104.06.52.049-1,FLANGE,23SBI-1024,19-03-2024,250,3214,0,10,,,16415,"Sukhoi Engine Divn, Koraput",
